tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570294743684517888,positive,1.0,none,0.0,united,,anntasia,,0,@united just wanted to let you know how wonderful rosetta the gate agent was working flight 6457 dan to ase. let her know she wasappreciated,"[39.8621249, -104.6740909]",2015-02-24 10:50:37-08:00,new jersey/maryland,pacific time (us & canada)
570294445020733440,neutral,1.0,none,0.0,united,,nydia376,,0,"@united yes, a paper voucher that i got on january 26th 2015",,2015-02-24 10:49:25-08:00,usa,nan
570294205999939584,negative,1.0,customer service issue,0.6703,united,,nydia376,,0,@united beginning of feb i called united they said they would send another voucher by mail. never got anything. #tiredofwaiting,,2015-02-24 10:48:28-08:00,usa,nan
570293957739081728,negative,1.0,customer service issue,1.0,united,,nate2482,,0,"@united the internet is a great thing. i am emailing executives in your company, maybe they will respond to me in a timely manner.",,2015-02-24 10:47:29-08:00,"parkersburg, wv",eastern time (us & canada)
570293265221742594,neutral,1.0,none,0.0,united,,akobilarov,,0,"@united do i need to use a chase united club pass for my 8yr old son, or can he come in with me on my pass?",,2015-02-24 10:44:44-08:00,south carolina,eastern time (us & canada)
570291866530398208,neutral,1.0,none,0.0,united,,andreasanger,,0,@united and what am i suppose to do with that number?,,2015-02-24 10:39:11-08:00,nan,nan
570291813912858625,negative,1.0,can't tell,0.7071,united,,guggero,,0,@united thats weak. see ya 👋 hey @virginamerica !!,,2015-02-24 10:38:58-08:00,nyc,eastern time (us & canada)
570291642550386689,negative,1.0,can't tell,0.6614,united,,nydia376,,0,@united i flew back w other company since united didnt have an earlier flight,,2015-02-24 10:38:17-08:00,usa,nan
570291492545298432,neutral,1.0,none,0.0,united,,nydia376,,0,@united i lost a voucher that i was given in miami aeroport on jan 26. i did not use it.,,2015-02-24 10:37:41-08:00,usa,nan
570291213007491076,negative,1.0,customer service issue,0.6421,united,,runwithmiles,,0,@united i am trying to book awards for september and need flights on @aegeanairlines but they will not show even w/ many award seats availab,,2015-02-24 10:36:35-08:00,nan,eastern time (us & canada)
570290993339244547,negative,1.0,customer service issue,0.6459,united,,nate2482,,0,@united i sure did. i had to drive a total of 3 hours to get my own bag. i'd like to explain that debacle but no one wants to talk to me.,,2015-02-24 10:35:42-08:00,"parkersburg, wv",eastern time (us & canada)
570290540274688001,neutral,0.6665,none,0.0,united,,cheertymedad,,0,@united @cheertymedad gee that's like almost caring about ppl more than $$. think i'm more int in having a trusted adult w/ daughter .,,2015-02-24 10:33:54-08:00,nan,nan
570289777184002048,negative,1.0,late flight,0.6624,united,,bochebillions,,0,"@united see? we were told repeatedly that the pilot was late flight and kept getting late flightr. after we boarded, there was a defibrillator issue.",,2015-02-24 10:30:53-08:00,nan,central time (us & canada)
570289557205327873,negative,1.0,longlines,0.6575,united,,coachjoette,,0,@united why no preferred security line anymore. my tsa pre-check didn't pull on my @silverairways partner flight! #platinum #spoiled,,2015-02-24 10:30:00-08:00,tampa,nan
570288349392605186,negative,0.6495,can't tell,0.6495,united,,lotusfitness,,0,@united #newarkliberty airport need to indicate different gate#'s for terminals a&amp;c. #flyingainteasy,,2015-02-24 10:25:12-08:00,"washington, dc",eastern time (us & canada)
570286924277030912,negative,0.6538,customer service issue,0.6538,united,,megfalcone,,0,"@united yes please! i am newly married and trying to update my last name on a preexisting international flight! it seems so easy, but...",,2015-02-24 10:19:32-08:00,nan,pacific time (us & canada)
570286882623369217,negative,1.0,customer service issue,1.0,united,,nydia376,,0,@united how does united refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,,2015-02-24 10:19:22-08:00,usa,nan
570286565894828032,negative,0.6931,can't tell,0.3626,united,,oohlala09,,0,"@united also during the run i was instructed to do, i shattered my computer. http://t.co/oaflfr7wxb",,2015-02-24 10:18:07-08:00,dc,eastern time (us & canada)
570286100637466624,negative,1.0,flight attendant complaints,0.3732,united,,oohlala09,,1,"@united yes, we've been with the agents for the last 50 minutes. one of the agents have been very rude, but thankfully ladan has been nice.",,2015-02-24 10:16:16-08:00,dc,eastern time (us & canada)
570285610176532480,neutral,0.6492,none,0.0,united,,cehertz,,0,@united that's right- with an overnight miami.,,2015-02-24 10:14:19-08:00,btv,nan
570285578563891200,neutral,0.6776,none,0.0,united,,bk_thebri,,0,@united have clients with an 11 hr layover at iah (during the day). will they have to claim &amp; recheck luggage. or will it be taken care of?,,2015-02-24 10:14:11-08:00,"portland, or",nan
570285537833168896,neutral,1.0,none,0.0,united,,nikki62878,,0,"@united i am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",,2015-02-24 10:14:02-08:00,nan,nan
570285115655348226,neutral,0.6523,none,0.0,united,,guggero,,0,@united i dmed you the details,,2015-02-24 10:12:21-08:00,nyc,eastern time (us & canada)
570284934771974144,negative,1.0,flight attendant complaints,0.691,united,,fitztango,,0,"@united iah to charlotte. baggage claim rep latrice h. #customerservice non existent, ignored customer then inappropriately touched customer",,2015-02-24 10:11:38-08:00,"houston, tx",nan
570284312697765888,neutral,0.6629999999999999,none,0.0,united,,f_u_ng,,0,"@united kewl. will also let them know the overhead bin over my row was ""inop"". i love a good abbreve.",,2015-02-24 10:09:10-08:00,los angeles,pacific time (us & canada)
570283712409051136,positive,0.6793,none,0.0,united,,mattwbaker,,0,"@united - thanks for your help...got me what i need, but its an issue with @_austrian . i guess i sit awhile longer.",,2015-02-24 10:06:47-08:00,the center of my universe,mountain time (us & canada)
570283571941924864,negative,1.0,customer service issue,0.6806,united,,collegepathss,,0,@united @uctraveladvisor - i would have loved to respond to your website until i saw the really long form. in business the new seats are bad,,2015-02-24 10:06:13-08:00,california/nevada,pacific time (us & canada)
570283453750489088,negative,1.0,cancelled flight,0.6716,united,,kevintgarner,,0,@united a refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,,2015-02-24 10:05:45-08:00,"kansas city, mo",central time (us & canada)
570282089863626752,negative,1.0,lost luggage,0.7021,united,,nikki62878,,0,@united then why have i not received my call back its been 3 days...it's an infant car seat how am i supposed to go anywhere with my child,,2015-02-24 10:00:20-08:00,nan,nan
570282087065919488,neutral,0.6589,none,0.0,united,,discobiscuit63,,0,@united thanks again for your concern. i will contact customer care upon our return from australia.,,2015-02-24 10:00:19-08:00,nan,central time (us & canada)
570280548922499073,negative,1.0,late flight,0.6383,united,,kevinfla3,,0,@united well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis,,2015-02-24 09:54:12-08:00,nan,nan
570279720937529345,positive,1.0,none,0.0,united,,sundialtours,,0,"@united ""airport snow removal method #22..."" keep up the good work folks, this is where cessna's become 747's! http://t.co/9v8tmusjvu",,2015-02-24 09:50:55-08:00,"astoria, or",tijuana
570278024303775745,negative,1.0,flight booking problems,0.6516,united,,segrower,,0,"@united no, i need you guys to not over book planes. it's not a concern, i'll just travel with someone else moving forward.",,2015-02-24 09:44:10-08:00,"colorado springs, colorado",mountain time (us & canada)
570277667519332353,negative,1.0,late flight,0.6542,united,,cristobalwong,,0,@united a measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during ua1116. #unacceptable,,2015-02-24 09:42:45-08:00,san francisco bay area,nan
570277418642120704,negative,0.6695,can't tell,0.3356,united,,logainne,,0,@united when will email address/username sign-on be available? it's been a while.,,2015-02-24 09:41:46-08:00,945xx to 111xx,eastern time (us & canada)
570276787063816192,positive,1.0,none,0.0,united,,lukegzus,,0,@united thank you for that. am i able to claim any interim expenses or is the cost of the stuff up on me?,,2015-02-24 09:39:15-08:00,nan,nan
570276377401827329,negative,1.0,can't tell,0.6684,united,,chrsmichaels,,0,@united rude rude,,2015-02-24 09:37:38-08:00,"austin, tx",central time (us & canada)
570276018751016960,negative,1.0,flight booking problems,1.0,united,,mattwbaker,,0,@united - why can't i get a boarding pass for my austrian airlines codeshare flight. rebook incls a 6 hour layover &amp; i am stuck outside sec,,2015-02-24 09:36:12-08:00,the center of my universe,mountain time (us & canada)
570275462921850880,negative,0.6791,damaged luggage,0.6791,united,,joestudent11,,0,@united. ..i received on other flights. #united truly breaks guitars. #unitedbreaksguitars #wantmymoneyback,,2015-02-24 09:34:00-08:00,"jerusalem, israel",jerusalem
570275153860386816,negative,1.0,lost luggage,0.6563,united,,joestudent11,,0,@united just flew to #telaviv paid $100 from a third suitcase which didn't even make it on the plane! besides for the impolite service...,,2015-02-24 09:32:46-08:00,"jerusalem, israel",jerusalem
570275140157640704,negative,1.0,lost luggage,1.0,united,,johnkarpf,,0,@united my bag is still in colo springs. i am disabled and have to search an unfamiliar airport and look for my bag. not a good outcome,,2015-02-24 09:32:43-08:00,"jacksonville, fl",eastern time (us & canada)
570275123854487552,negative,1.0,customer service issue,0.3551,united,,cheertymedad,,1,@united shame that there's no flex to tickets transfer rules. even calling from neurosurgery icu isn't enough!,,2015-02-24 09:32:39-08:00,nan,nan
570272997052805120,negative,1.0,customer service issue,1.0,united,,johnkarpf,,0,@united no. denver said they don't handle baggage that made it to colo. springs. they gave me an 800 number to call. no help there either.,,2015-02-24 09:24:12-08:00,"jacksonville, fl",eastern time (us & canada)
570272511050383360,negative,1.0,customer service issue,1.0,united,,micaela4mizzou,,0,@united you guys need some serious training in customer service. too many better options to put up with the way you guys handle ur mistakes,,2015-02-24 09:22:16-08:00,nan,hawaii
570272406570442752,neutral,1.0,none,0.0,united,,bochebillions,,0,@united 6533 ord to dca,,2015-02-24 09:21:51-08:00,nan,central time (us & canada)
570271846718775296,negative,1.0,customer service issue,0.6706,united,,discobiscuit63,,0,"@united once he found out we had a problem he avoided me like the plague. was told ""we can't find a supervisor.""",,2015-02-24 09:19:38-08:00,nan,central time (us & canada)
570271792314617857,negative,1.0,cancelled flight,1.0,united,,peter_abrahamse,,0,@united zcc82u cancelled flight flight 16h in advance??? need connect flight reschedule so the link isn't helping. help!? gf waited months to see me.,,2015-02-24 09:19:25-08:00,nan,amsterdam
570271791400112129,negative,1.0,can't tell,1.0,united,,fuchsialipstick,,0,@united i will not be flying you again,,2015-02-24 09:19:24-08:00,nan,quito
570271644473622528,negative,1.0,late flight,1.0,united,,fuchsialipstick,,0,"@united in addition, my first flight was delayed an hour and i'm arriving at my destination 8 hrs late flight.",,2015-02-24 09:18:49-08:00,nan,quito
570271367519604737,neutral,1.0,none,0.0,united,,kevintgarner,,0,"@united cancelled flighted our flight, didn't rebook us on added flight, now have to drive from a denver to kc....thanks!",,2015-02-24 09:17:43-08:00,"kansas city, mo",central time (us & canada)
570271205300703232,neutral,1.0,none,0.0,united,,fuchsialipstick,,0,@united your announcement for pre boarding only addresses mobility. my disability requires me to travel with a lot of stuff. do i preboard?,,2015-02-24 09:17:05-08:00,nan,quito
570271064141352960,positive,0.6421,none,0.0,united,,discobiscuit63,,0,@united i flew united last month and the experience was awesome!,,2015-02-24 09:16:31-08:00,nan,central time (us & canada)
570270918095695872,negative,0.66,flight booking problems,0.3503,united,,discobiscuit63,,0,@united our travel booked thru united group dept. okc ticket agent less than willing to help with our connection in lax.,,2015-02-24 09:15:56-08:00,nan,central time (us & canada)
570270728051765248,negative,1.0,flight attendant complaints,0.6593,united,,fuchsialipstick,,0,"@united v upset with your disability ""services"". when i told one of your employees i was carrying medical equipment she was very rude.",,2015-02-24 09:15:11-08:00,nan,quito
570270436463759360,negative,1.0,customer service issue,0.6735,united,,discobiscuit63,,0,@united thnx for quick reply but don't think you can assist. our intl grp will be put to considerable inconvenience today.,,2015-02-24 09:14:01-08:00,nan,central time (us & canada)
570269172774649856,negative,1.0,can't tell,0.3478,united,,larkafterdark,,2,@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? wow!!,,2015-02-24 09:09:00-08:00,harrisburg,nan
570269103648350208,negative,1.0,flight booking problems,1.0,united,,getmeontop,,0,@united @getmeontop 7 weeks late flightr and i still have not received my miles from the mileageplus gift card $150 starbucks card i handed over!!!,,2015-02-24 09:08:44-08:00,wall street • manhattan • nyc,eastern time (us & canada)
570269035998408704,negative,0.6794,customer service issue,0.3802,united,,jkentakula,,0,"@united as a 1k, i'm always hoping for improvement.",,2015-02-24 09:08:27-08:00,nan,nan
570267915154538496,negative,1.0,damaged luggage,0.6765,united,,jasonpblakey,,0,@united not yet. i complained about the guy who checked my luggage in as he was throwing the bags around. unfortunate coincidence i hope?,"[52.59657643, -2.19877833]",2015-02-24 09:04:00-08:00,nan,london
570265596220166144,negative,1.0,customer service issue,0.6990000000000001,united,,discobiscuit63,,1,@united okc ticket agent roger mclarren(sp?) less than helpful with our intl group travel problems can't find a supervisor for help.,,2015-02-24 08:54:47-08:00,nan,central time (us & canada)
570265542025719808,negative,0.6722,can't tell,0.3443,united,,jkentakula,,0,@united mobile apps need construction from the ground up for each os category. it's expensive to get right .,,2015-02-24 08:54:34-08:00,nan,nan
570264556443824128,negative,1.0,flight booking problems,0.3535,united,,billbra95467934,,0,@united another fail for the united ticket agents in okc. less than helpful and could care less about our problems. american here we come.,,2015-02-24 08:50:39-08:00,nan,nan
570264153559949313,positive,0.6629999999999999,none,0.0,united,,joshuaiswrong,,0,"@united 441, which also had 1 working wc in coach. good thing this bird landed ahead of schedule. i have to use the wc stat.",,2015-02-24 08:49:03-08:00,austin · la · london · ny · sf,eastern time (us & canada)
570263872004874240,neutral,0.6764,none,0.0,united,,jkentakula,,0,@united the os isn't controlled by me but rather @verizonwireless . app is new.,,2015-02-24 08:47:56-08:00,nan,nan
570262424038699008,negative,1.0,customer service issue,0.6827,united,,debweinz,,0,"@united i just sent an email to customer care, telling them i may have to break up with you 😢. i sincerely hope they can help me!!",,2015-02-24 08:42:11-08:00,nan,hawaii
570260984704700417,negative,1.0,flight attendant complaints,1.0,united,,mbelliss,,0,@united silly i'm flying delta today. your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,,2015-02-24 08:36:28-08:00,louisville,alaska
570260383862108160,negative,0.6752,flight booking problems,0.3468,united,,mattbunk,,0,@united what is your phone number. i can't find who to call about a flight reservation.,,2015-02-24 08:34:05-08:00,"sterling heights, mi",eastern time (us & canada)
570260294846451712,negative,1.0,can't tell,0.6834,united,,throthra,,0,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",,2015-02-24 08:33:43-08:00,nan,nan
570260118043914240,negative,1.0,customer service issue,1.0,united,,throthra,,0,"@united why am i to believe they will help when customer service couldn't? like i said, i want a number to someone who can fix what you did.",,2015-02-24 08:33:01-08:00,nan,nan
570259691579809792,negative,0.6957,lost luggage,0.6957,united,,jakepoznak,,0,@united they helped me at the baggage service desk. said bc tsa screening was down in fll not all bags made it but bag will be in ewr @ 12,,2015-02-24 08:31:20-08:00,nan,eastern time (us & canada)
570259632557395968,negative,0.6281,customer service issue,0.3391,united,,aldenglobe,,0,@united mobile boarding pass disappeared from phone while standing in line to board. second time this week... hmm.,,2015-02-24 08:31:05-08:00,"steamboat springs, co",mountain time (us & canada)
570259311315836928,positive,1.0,none,0.0,united,,cehertz,,0,@united for the record- rozana at newark was lovely and helpful. #choosekind,,2015-02-24 08:29:49-08:00,btv,nan
570259131879309312,neutral,0.6466,none,0.0,united,,mateyush,,0,@united it was last night's 1235/ord-lga.,,2015-02-24 08:29:06-08:00,above the b/d/n/q/r/2/3/4/5,eastern time (us & canada)
570258760200953856,positive,0.6891,none,0.0,united,,shawnanewman,,0,@united thx for update,,2015-02-24 08:27:37-08:00,searching for coffee,eastern time (us & canada)
570258476695302144,neutral,0.6638,none,0.0,united,,sri_philips,,0,@united thank you !,,2015-02-24 08:26:30-08:00,"chicago, il, usa",nan
570257564023128064,neutral,0.6842,none,0.0,united,,catttastrophe,,0,@united dm these nuts,,2015-02-24 08:22:52-08:00,nyc to la,nan
570257563003920384,negative,0.6354,flight attendant complaints,0.6354,united,,cassiusccidog,,0,@united had to explain to a very over eager flight attendant trying to ask about my vision that my @ccicanine was not a guide dog!,,2015-02-24 08:22:52-08:00,nan,nan
570257377460514816,negative,1.0,flight attendant complaints,0.6667,united,,cassiusccidog,,1,@united what's the point of asking for details about a #servicedog when you book if your flight crew doesn't read them? (continued),,2015-02-24 08:22:08-08:00,nan,nan
570254368538173440,negative,1.0,late flight,0.6548,united,,guichaves1989,,0,@united i tried but no one was available in bogota and everyone was rude in houston. i was stuck for 35 hours because of you guys,,2015-02-24 08:10:10-08:00,nan,central time (us & canada)
570252986372329472,negative,1.0,bad flight,1.0,united,,pflandersdc,,0,@united #worst2unitedflightsever ua 236 las to iad 2/24 mechanical problems again - took off - had to land for fix - delayed again #wtfodds!,,2015-02-24 08:04:41-08:00,nan,nan
570252965392592896,positive,1.0,none,0.0,united,,jakepoznak,,0,@united despite my bag not making it to newark good informative email tracking updates help!,,2015-02-24 08:04:36-08:00,nan,eastern time (us & canada)
570252666439385088,negative,1.0,late flight,1.0,united,,raquelsnyderdc,,0,@united. what's going on with ua 236? outbound flight last thurs was delayed 4hrs how long will this delay be? #worst2unitedflightsever,,2015-02-24 08:03:25-08:00,"washington, d.c. metro area",eastern time (us & canada)
570252146320351232,negative,1.0,late flight,1.0,united,,pflandersdc,,0,@united #worst2unitedflightsever ua1429 iad to las 2/19 mechanical problems - switched aircraft delayed 3.5 hours!,,2015-02-24 08:01:21-08:00,nan,nan
570251549219393536,negative,1.0,customer service issue,0.6596,united,,jkentakula,,0,@united crashed trying to check in.,,2015-02-24 07:58:58-08:00,nan,nan
570251472203587584,positive,0.635,none,0.0,united,,coreyastewart,,0,"@united wow. what a deal. again, 30+ plus seats available. easy change to make a customer happy.",,2015-02-24 07:58:40-08:00,"richmond, va",eastern time (us & canada)
570250053710819328,neutral,1.0,none,0.0,united,,alex_nieves,,0,@united thanks for the info i already knew...,,2015-02-24 07:53:02-08:00,connecticut,quito
570249871107723264,neutral,0.703,none,0.0,united,,mycustoadvocate,,0,@united airline trouble this winter &amp; not getting good customer service? contact http://t.co/aqjn4hwnac we negotiate resolutions for you!,,2015-02-24 07:52:18-08:00,"miami, new york, boston",nan
570249806540451843,negative,1.0,longlines,0.6951,united,,johnjreid,,0,@united on 768 to logan - boarding gong show due to lax carry on enforcement. bins full of coats = no room for bags. u need a better system!,,2015-02-24 07:52:03-08:00,"seaside, california",pacific time (us & canada)
570249680535339009,neutral,0.6593,none,0.0,united,,screamingbrat,,0,@united thank you.,,2015-02-24 07:51:33-08:00,"new york, baby",eastern time (us & canada)
570249083790733312,negative,1.0,customer service issue,0.6536,united,,maxxisonfire,,0,@united blackmailed me into paying £130 extra or having my return ticket nullified in san francisco airport. terrible service from rep #scam,,2015-02-24 07:49:10-08:00,nan,nan
570247839563034624,neutral,0.6804,none,0.0,united,,kelseyblack92,,0,@united is there an email address i can reach? too long for a dm.,,2015-02-24 07:44:14-08:00,canada,eastern time (us & canada)
570247551368241153,negative,1.0,customer service issue,0.6689,united,,guggero,,0,@united disappointed that u didnt honor my $100 credit given to me for ur mistakes. taking my business elsewhere ✌️out.,,2015-02-24 07:43:05-08:00,nyc,eastern time (us & canada)
570247428139569152,negative,1.0,late flight,0.6854,united,,twist_op,,0,@united ua1673 still waiting! supposed to depart 9:08,,2015-02-24 07:42:36-08:00,midwest,central time (us & canada)
570247027117797376,negative,0.6633,customer service issue,0.3367,united,,andreasanger,,0,@united it was credit from my last trip that never came in the mail!,,2015-02-24 07:41:00-08:00,nan,nan
570246963901427713,negative,1.0,customer service issue,1.0,united,,jammyrascals,,0,@united ok it's now been 7 months waiting to hear from airline. i gave them quite a bit more than the 30 days requested! terrible service,,2015-02-24 07:40:45-08:00,"marlow, uk",london
570245996334190592,negative,1.0,customer service issue,1.0,united,,americannarad,,0,@united does this process ever end? still waiting for the reply since 2 months #pathetic #customerservice,,2015-02-24 07:36:54-08:00,nan,atlantic time (canada)
570245555064074240,negative,1.0,flight booking problems,0.674,united,,fatwmnonthemtn,,0,@united what's going on with your website? i'm flight booking problems three tickets today and i've been booted off the system umpteen times.,,2015-02-24 07:35:09-08:00,"summit, nj",central time (us & canada)
570244711388065793,negative,1.0,customer service issue,0.6669,united,,tuckeri84,,0,@united how do i get my account number if your website says email is unavailable?,,2015-02-24 07:31:48-08:00,nyc,nan
570243296741752832,neutral,0.6891,none,0.0,united,,christinphillip,,0,@united so do i need to book two one ways in order for her to fly as an unaccompanied minor?,,2015-02-24 07:26:11-08:00,"princeton, nj",central time (us & canada)
570241830757007360,negative,1.0,lost luggage,1.0,united,,chrisnielsen2,,0,"@united i received 1 bag last night, i am still missing the other one.",,2015-02-24 07:20:21-08:00,"hoops city (memphis, tn)",nan
570240043022991361,negative,1.0,bad flight,1.0,united,,campilley,,0,"@united @simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.",,2015-02-24 07:13:15-08:00,europe,amsterdam
570239165675249666,neutral,0.6985,none,0.0,united,,hannahsfight1,,0,@united pls help baby hannah get the life saving surgeries she requires.she needs your help.pls donate/rt http://t.co/kqnrrp86a5,,2015-02-24 07:09:46-08:00,right now mostly the hospital,atlantic time (canada)
570237629775675392,neutral,0.6051,none,0.0,united,,brimalxx,,0,"@united bet you wont honour them, like mine ey",,2015-02-24 07:03:40-08:00,manchester,nan
570237261494792192,negative,1.0,late flight,1.0,united,,twist_op,,0,@united 2nd flight also delayed no pilots! but they boarded is so we can just sit here! #scheduling,,2015-02-24 07:02:12-08:00,midwest,central time (us & canada)
570236221575704576,neutral,0.6349,none,0.0,united,,evan_flay,,0,"@united i guess that's too much ask, huh?","[29.98386923, -95.33729612]",2015-02-24 06:58:04-08:00,seattle,pacific time (us & canada)
570236138603950080,negative,0.6288,bad flight,0.6288,united,,evan_flay,,0,@united but it's hard to stay upset at someone when they at least try to show remorse.,"[29.98340611, -95.33682231]",2015-02-24 06:57:44-08:00,seattle,pacific time (us & canada)
570236014238699521,negative,1.0,customer service issue,0.6413,united,,evan_flay,,0,"@united by the way, a simple apology goes a long way, even if it's a hollow one. it's obvious that you don't care about me or my well-being,","[29.98350019, -95.33675519]",2015-02-24 06:57:14-08:00,seattle,pacific time (us & canada)
570235698608869376,negative,1.0,customer service issue,1.0,united,,evan_flay,,0,@united this isn't a one time thing either! it's a shocking pattern of repeated neglect and disrespect.,"[29.98377529, -95.33756559]",2015-02-24 06:55:59-08:00,seattle,pacific time (us & canada)
570235686470746112,negative,1.0,can't tell,0.6723,united,,8629fissile,,0,@united fingers crossed &amp; its all intact. very disappointed with this experience as before this we were actually saying we enjoyed using you,,2015-02-24 06:55:56-08:00,nan,london
570235387009839104,negative,1.0,customer service issue,0.6818,united,,evan_flay,,0,"@united it's an incredibly easy fix, but you would rather stay in your comfort zone, while i get forced out of mine.","[29.98350283, -95.33678993]",2015-02-24 06:54:45-08:00,seattle,pacific time (us & canada)
570235195934117889,negative,1.0,flight attendant complaints,0.385,united,,evan_flay,,0,@united ours in july. you have zero excuses for this. you have an out-of-date system that causes problems like this.,"[29.98384925, -95.3374653]",2015-02-24 06:53:59-08:00,seattle,pacific time (us & canada)
570234996562112512,negative,1.0,can't tell,0.3501,united,,evan_flay,,0,@united everyone around us is sitting with their friends and family members. they booked their tickets in october and december. we bought,"[29.98372726, -95.33734532]",2015-02-24 06:53:12-08:00,seattle,pacific time (us & canada)
570234734942523393,negative,0.6501,customer service issue,0.3265,united,,christinphillip,,0,@united not sure what you are talking about. she is going on nonstop flights. sna to sfo and then sfo to ewr.,,2015-02-24 06:52:09-08:00,"princeton, nj",central time (us & canada)
570234650448125952,negative,1.0,customer service issue,1.0,united,,growingpangs,,0,".@united it will be because i'm moving to @americanair because of @united talk, no service",,2015-02-24 06:51:49-08:00,"chicago, il",central time (us & canada)
570232726206312448,neutral,1.0,none,0.0,united,,taylorgravett,,0,@united please be good to me this weekend!,,2015-02-24 06:44:10-08:00,kansas,central time (us & canada)
570232659282145280,negative,1.0,customer service issue,1.0,united,,mateyush,,0,"@united i asked a legitimate question about systemwide vs. localized problems, and got back an unrelate flightd copy/paste. you can do better.",,2015-02-24 06:43:55-08:00,above the b/d/n/q/r/2/3/4/5,eastern time (us & canada)
570232533272567813,negative,1.0,lost luggage,1.0,united,,mortgagesbycoop,,0,@united what time? who can i call. i need my skis. i will go to the airport and get them. no more faith in united.,,2015-02-24 06:43:24-08:00,new jersey,nan
570232477618442241,negative,0.6611,can't tell,0.6611,united,,dlm_3,,0,@united i see you guys are at it again. amazing how one company continually makes mistakes yet fails to be held accountable for their error,,2015-02-24 06:43:11-08:00,global,eastern time (us & canada)
570230752476049408,neutral,1.0,none,0.0,united,,cecilia_stories,,0,@united a tourist wonder: super tides and tide of the century at french and u.k coasts: http://t.co/gxdqortss0,,2015-02-24 06:36:20-08:00,luxembourg,paris
570230059170004994,negative,0.6894,late flight,0.3497,united,,etiyi,,0,@united yeah sorry but there's always a problem with united. and you have an international reputation for having problems.,,2015-02-24 06:33:35-08:00,.,central time (us & canada)
570229936285331457,neutral,0.6714,none,0.0,united,,etiyi,,0,@united yall should probably work on that.,,2015-02-24 06:33:05-08:00,.,central time (us & canada)
570229842626478081,negative,1.0,can't tell,1.0,united,,throthra,,0,"@united but then again, maybe the @bbbne_sd_ks_ia would care more to hear what went on than whoever listens to issues you caused",,2015-02-24 06:32:43-08:00,nan,nan
570229480821628928,negative,0.6692,can't tell,0.3426,united,,throthra,,0,@united i wonder if sharing all this on fb and insta would produce a number. 140 characters really limits my story telling.,,2015-02-24 06:31:17-08:00,nan,nan
570229133445242880,negative,1.0,flight attendant complaints,1.0,united,,throthra,,0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,,2015-02-24 06:29:54-08:00,nan,nan
570228446053470208,negative,1.0,customer service issue,1.0,united,,missinver,,0,@united could this email be resent as it doesnt appear to have arrived.,,2015-02-24 06:27:10-08:00,larne,nan
570227149682155520,neutral,1.0,none,0.0,united,,cehertz,,0,@united yes please! trying to get to pop- in newark now....,,2015-02-24 06:22:01-08:00,btv,nan
570226164146397184,negative,0.6923,customer service issue,0.3846,united,,_mhertz,,0,@united you have to follow me in order for me to dm...come on now,,2015-02-24 06:18:06-08:00,nan,pacific time (us & canada)
570225191458111489,negative,1.0,bad flight,0.6606,united,,aurelassan,,0,"@united $25 united coupon to make up for broken entertainment system on a 9-hour flight, seriously? #ridiculousness #learncustomerservice",,2015-02-24 06:14:14-08:00,nan,nan
570224727047872514,negative,1.0,lost luggage,1.0,united,,ajpape,,0,@united so they didn't drop my bag overnight &amp; now i'm leaving for a week. this is why you were supposed to hold on to the bag....,,2015-02-24 06:12:23-08:00,"boulder, co",mountain time (us & canada)
570223703285477376,negative,1.0,customer service issue,0.6483,united,,christinphillip,,0,@united i did dm the details but still no response. i have to book today.,,2015-02-24 06:08:19-08:00,"princeton, nj",central time (us & canada)
570222630525014017,neutral,1.0,none,0.0,united,,whatsarahsayzz,,0,@united i know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,,2015-02-24 06:04:03-08:00,nan,pacific time (us & canada)
570219942961922048,neutral,0.6629999999999999,none,0.0,united,,kathryn217628,,0,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at heathrow ?,,2015-02-24 05:53:23-08:00,nan,nan
570217606025748480,negative,1.0,customer service issue,0.6599,united,,boulechitte,,0,@united not able to dm you my confirmation number,,2015-02-24 05:44:06-08:00,nan,nan
570217145428090880,negative,0.7125,late flight,0.7125,united,,xraecatherine,,0,"@united i've sent the message, let me know if you got it. i'm not very twitter-literate. also, is he really going to be stuck for 18hrs?",,2015-02-24 05:42:16-08:00,nan,nan
570216086173581312,negative,1.0,customer service issue,1.0,united,,missinver,,0,@united very unhappy at no response to complaint emailed on 2nd feb ref.8441639. awful customer service!,,2015-02-24 05:38:03-08:00,larne,nan
